Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Year,Month,Month Name,Quarter,Shipping Days,Profit Margin %,Year-Month
92,549,2015-07-12,Critical,30,1150.88,0.05,Express Air,-911.56,38.94,35.0,Ken Brennan,Monroeville,15146,Pennsylvania,East,Consumer,Office Supplies,Storage & Organization,"Eldon Base for stackable storage shelf, platinum",Large Box,0.8,2015-07-12,2015,7,July,Q3,0,-79.20547754761571,2015-07
93,610,2014-07-31,Critical,38,283.65,0.02,Express Air,-29.21,6.68,5.41,Joe Elijah,Fayetteville,72701,Arkansas,South,Home Office,Office Supplies,Paper,Xerox 195,Small Box,0.37,2014-08-02,2014,7,July,Q3,2,-10.297902344438569,2014-07
94,611,2013-01-25,Critical,47,840.04,0.04,Regular Air,-131.27,17.7,9.47,Arthur Prichep,Cleveland,44105,Ohio,East,Home Office,Office Supplies,Storage & Organization,Portfile® Personal File Boxes,Small Box,0.59,2013-01-27,2013,1,January,Q1,2,-15.626636826817771,2013-01
95,612,2015-10-20,Medium,50,262.87,0.1,Regular Air,-166.29,5.28,6.26,Sheri Gordon,Van Buren,72956,Arkansas,South,Corporate,Office Supplies,Paper,Xerox 1928,Small Box,0.4,2015-10-22,2015,10,October,Q4,2,-63.259405789934185,2015-10
96,612,2015-10-20,Medium,43,2531.0875,0.01,Regular Air,881.6759999999999,65.99,2.5,Sheri Gordon,Van Buren,72956,Arkansas,South,Corporate,Technology,Telephones and Communication,6190,Small Box,0.55,2015-10-22,2015,10,October,Q4,2,34.83388069357539,2015-10
97,613,2014-06-16,High,12,93.54,0.03,Regular Air,-54.0385,7.3,7.72,Carl Jackson,Waukegan,60087,Illinois,Central,Corporate,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,2014-06-16,2014,6,June,Q2,0,-57.77047252512294,2014-06
98,613,2014-06-16,High,22,905.08,0.09,Regular Air,127.7,42.76,6.22,Carl Jackson,Waukegan,60087,Illinois,Central,Corporate,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,0.52,2014-06-17,2014,6,June,Q2,1,14.109250011048747,2014-06
99,614,2015-11-30,High,41,628.22,0.0,Regular Air,163.81,14.34,5.0,Dave Hallsten,Camp Springs,20746,Maryland,East,Corporate,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,2015-12-02,2015,11,November,Q4,2,26.075260259144883,2015-11
100,614,2015-11-30,High,24,3366.1,0.07,Delivery Truck,-335.31712500000003,138.75,52.42,Dave Hallsten,Camp Springs,20746,Maryland,East,Corporate,Furniture,Tables,Balt Split Level Computer Training Table,Jumbo Box,0.74,2015-12-01,2015,11,November,Q4,1,-9.96159130744779,2015-11
101,640,2013-01-21,High,39,4913.69,0.02,Delivery Truck,-1153.9,120.98,58.64,Tamara Chand,Pasadena,77506,Texas,Central,Consumer,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Jumbo Box,0.75,2013-01-22,2013,1,January,Q1,1,-23.48336993176208,2013-01
102,640,2013-01-21,High,24,464.77,0.01,Regular Air,29.42,18.97,9.54,Tamara Chand,Pasadena,77506,Texas,Central,Consumer,Office Supplies,Paper,Xerox 1939,Small Box,0.37,2013-01-22,2013,1,January,Q1,1,6.330012694451019,2013-01
103,643,2014-03-23,High,21,2781.82,0.07,Express Air,-695.26,138.14,35.0,Monica Federle,Gurnee,60031,Illinois,Central,Corporate,Office Supplies,Storage & Organization,"SAFCO Commercial Wire Shelving, Black",Large Box,0.52,2014-03-24,2014,3,March,Q1,1,-24.99299020066,2014-03
104,644,2015-04-30,Critical,5,1679.58,0.01,Delivery Truck,-171.92,320.98,58.95,Bill Eplett,Auburn,13021,New York,East,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57,2015-05-01,2015,4,April,Q2,1,-10.235892306409935,2015-04
105,645,2012-12-01,High,42,557.85,0.05,Regular Air,89.44550000000001,12.95,4.98,Harold Engle,Lafayette,47905,Indiana,Central,Consumer,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,2012-12-03,2012,12,December,Q4,2,16.033969705117865,2012-12
106,646,2012-11-20,High,18,173.2,0.01,Regular Air,-10.9,9.31,3.98,Duane Huffman,Lake Jackson,77566,Texas,Central,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,Small Pack,0.56,2012-11-21,2012,11,November,Q4,1,-6.293302540415705,2012-11
107,678,2013-02-25,Low,44,228.41,0.07,Regular Air,-226.36,4.98,8.33,Dorothy Badders,Rockford,61107,Illinois,Central,Home Office,Office Supplies,Paper,Xerox 198,Small Box,0.38,2013-02-25,2013,2,February,Q1,0,-99.10249113436366,2013-02
108,706,2014-09-07,Critical,42,75.14,0.05,Regular Air,0.82,1.76,0.7,Sarah Jordon,Maplewood,55119,Minnesota,Central,Consumer,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,2014-09-09,2014,9,September,Q3,2,1.0912962470055896,2014-09
109,710,2012-12-31,Low,42,161.77,0.01,Regular Air,-150.374,3.58,5.47,Susan MacKendrick,Ocoee,34761,Florida,South,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,2013-01-04,2012,12,December,Q4,4,-92.95543054954565,2012-12
110,710,2012-12-31,Low,11,447.09,0.09,Regular Air,89.03,41.32,8.66,Susan MacKendrick,Ocoee,34761,Florida,South,Corporate,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76,2013-01-02,2012,12,December,Q4,2,19.913216578317567,2012-12
111,710,2012-12-31,Low,29,4192.88,0.02,Delivery Truck,731.32,145.45,17.85,Susan MacKendrick,Ocoee,34761,Florida,South,Corporate,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2013-01-04,2012,12,December,Q4,4,17.441949209135487,2012-12
112,738,2013-02-28,Not Specified,7,560.51,0.04,Regular Air,32.6,80.98,4.5,Caroline Jumper,White Plains,10605,New York,East,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,2013-03-02,2013,2,February,Q1,2,5.816131737167937,2013-02
113,738,2013-02-28,Not Specified,31,189.95,0.08,Regular Air,-56.68,6.48,5.14,Caroline Jumper,White Plains,10605,New York,East,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.37,2013-03-01,2013,2,February,Q1,1,-29.83943142932351,2013-02
114,740,2014-07-14,Medium,6,28.01,0.09,Regular Air,3.46,4.98,0.49,Thomas Boland,Sheboygan,53081,Wisconsin,Central,Corporate,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,2014-07-14,2014,7,July,Q3,0,12.352731167440199,2014-07
115,769,2013-05-31,Medium,37,4261.94,0.02,Delivery Truck,4.150000000000006,115.99,56.14,Roy French,Munster,46321,Indiana,Central,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,2013-06-01,2013,5,May,Q2,1,0.09737349657667649,2013-05
116,771,2014-06-15,Critical,18,88.84,0.08,Regular Air,-38.35,4.98,4.72,Darrin Van Huff,Henderson,42420,Kentucky,South,Home Office,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2014-06-16,2014,6,June,Q2,1,-43.16749212066637,2014-06
117,772,2013-04-15,High,35,589.24,0.08,Regular Air,-38.35,17.52,8.17,Pamela Stobb,Oceanside,11572,New York,East,Consumer,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,Medium Box,0.5,2013-04-17,2013,4,April,Q2,2,-6.50838368067341,2013-04
118,772,2013-04-15,High,25,233.05,0.1,Regular Air,86.93,9.9,1.39,Pamela Stobb,Oceanside,11572,New York,East,Consumer,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,Small Box,0.37,2013-04-17,2013,4,April,Q2,2,37.301008367303155,2013-04
119,773,2013-09-24,Medium,38,2071.3395,0.06,Regular Air,324.92699999999996,65.99,8.99,Helen Abelman,Merrillville,46410,Indiana,Central,Home Office,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,2013-09-25,2013,9,September,Q3,1,15.686805567122143,2013-09
120,774,2014-12-02,Critical,17,126.57,0.03,Regular Air,-752.13,4.48,49.0,Sibella Parks,Albany,97321,Oregon,West,Small Business,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,2014-12-04,2014,12,December,Q4,2,-594.2403413131074,2014-12
121,775,2014-03-16,Critical,35,43.57,0.1,Regular Air,-19.17,1.26,0.7,Peter McVee,Watertown,02471,MA,East,Small Business,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,2014-03-17,2014,3,March,Q1,1,-43.99816387422539,2014-03
122,775,2014-03-16,Critical,8,31.87,0.1,Regular Air,-1.25,4.26,1.2,Peter McVee,Wellesley,02457,MA,East,Small Business,Office Supplies,Pens & Art Supplies,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Wrap Bag,0.44,2014-03-18,2014,3,March,Q1,2,-3.922183871979918,2014-03
123,801,2015-02-16,Critical,20,59.85,0.03,Regular Air,-47.41,2.74,3.5,Thais Sissman,Poinciana,34759,Florida,South,Corporate,Office Supplies,Pens & Art Supplies,Rogers Handheld Barrel Pencil Sharpener,Small Pack,0.58,2015-02-19,2015,2,February,Q1,3,-79.21470342522974,2015-02
124,802,2014-01-03,Critical,33,378.6,0.08,Regular Air,12.7245,11.7,5.63,Kean Nguyen,Lima,45801,Ohio,East,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,2014-01-05,2014,1,January,Q1,2,3.360935023771791,2014-01
125,802,2014-01-03,Critical,2,38.5,0.09,Regular Air,-52.1391,15.99,9.4,Kean Nguyen,Lima,45801,Ohio,East,Corporate,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.49,2014-01-03,2014,1,January,Q1,0,-135.42623376623376,2014-01
126,805,2014-07-03,Not Specified,39,197.56,0.02,Regular Air,-119.86,4.97,5.71,Toby Swindell,Gallatin,37066,Tennessee,South,Small Business,Furniture,Office Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Medium Box,0.54,2014-07-05,2014,7,July,Q3,2,-60.67017614901802,2014-07
127,807,2013-11-22,Medium,45,196.85,0.01,Regular Air,-166.85,4.28,6.18,Neola Schneider,Joliet,60432,Illinois,Central,Home Office,Office Supplies,Paper,Xerox 1980,Small Box,0.4,2013-11-23,2013,11,November,Q4,1,-84.75996951993903,2013-11
128,807,2013-11-22,Medium,32,124.56,0.04,Regular Air,-14.33,3.95,2.0,Neola Schneider,Joliet,60432,Illinois,Central,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,2013-11-23,2013,11,November,Q4,1,-11.504495825305074,2013-11
129,832,2015-04-18,Low,7,53.46,0.02,Regular Air,-17.58,6.48,5.9,Alice McCarthy,Kearns,84118,Utah,West,Corporate,Office Supplies,Paper,Xerox 1976,Small Box,0.37,2015-04-22,2015,4,April,Q2,4,-32.88439955106621,2015-04
130,833,2012-02-12,Medium,1,19.32,0.03,Regular Air,-20.320500000000003,12.53,7.17,Olvera Toch,Kenosha,53142,Wisconsin,Central,Home Office,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,0.38,2012-02-13,2012,2,February,Q1,1,-105.17857142857143,2012-02
131,834,2012-05-21,Medium,15,1813.04,0.01,Delivery Truck,-164.39520000000002,115.99,56.14,Eugene Moren,Aurora,80013,Colorado,West,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,2012-05-22,2012,5,May,Q2,1,-9.067378546529586,2012-05
132,835,2014-10-06,Not Specified,18,125.16,0.02,Regular Air,-23.48,6.48,5.14,Duane Huffman,Lancaster,75146,Texas,Central,Small Business,Office Supplies,Paper,Xerox 23,Small Box,0.37,2014-10-07,2014,10,October,Q4,1,-18.759987216363054,2014-10
133,837,2012-06-13,Not Specified,11,65.7,0.01,Regular Air,13.41,5.84,0.83,Sean O'Donnell,Dickinson,58601,North Dakota,Central,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Wrap Bag,0.49,2012-06-15,2012,6,June,Q2,2,20.410958904109588,2012-06
134,868,2015-06-08,Not Specified,32,716.84,0.0,Regular Air,134.72,21.78,5.94,Carlos Daly,Park Ridge,60068,Illinois,Central,Home Office,Office Supplies,Appliances,Holmes HEPA Air Purifier,Medium Box,0.5,2015-06-09,2015,6,June,Q2,1,18.79359410747168,2015-06
135,868,2015-06-08,Not Specified,31,1474.33,0.04,Regular Air,114.46,47.98,3.61,Carlos Daly,Park Ridge,60068,Illinois,Central,Home Office,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,2015-06-10,2015,6,June,Q2,2,7.763526483216104,2015-06
136,870,2013-06-18,Not Specified,23,1661.04,0.04,Regular Air,475.54,70.97,3.5,Valerie Dominguez,Orlando,32839,Florida,South,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2013-06-18,2013,6,June,Q2,0,28.629051678466507,2013-06
137,871,2014-11-13,Low,17,104.94,0.06,Regular Air,-34.97,6.24,5.22,David Kendrick,Saratoga,95070,California,West,Home Office,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,2014-11-13,2014,11,November,Q4,0,-33.32380407852106,2014-11
138,896,2013-03-07,Critical,50,1246.52,0.01,Regular Air,52.479,24.92,12.98,Edward Nazzal,The Colony,75056,Texas,Central,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,2013-03-07,2013,3,March,Q1,0,4.210040753457625,2013-03
139,898,2013-06-01,High,40,676.13,0.03,Regular Air,45.39,15.98,6.5,Sanjit Jacobs,Hagerstown,21740,Maryland,East,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.48,2013-06-03,2013,6,June,Q2,2,6.71320604025853,2013-06
140,898,2013-06-01,High,26,7668.55,0.04,Delivery Truck,-715.7782060000003,296.18,54.12,Sanjit Jacobs,Hagerstown,21740,Maryland,East,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,2013-06-01,2013,6,June,Q2,0,-9.33394456579145,2013-06
141,900,2012-09-29,Not Specified,29,1193.65,0.07,Regular Air,507.5775,40.98,2.99,Karen Carlisle,Townsend,01469,MA,East,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box,0.36,2012-09-30,2012,9,September,Q3,1,42.5231432999623,2012-09
142,902,2012-07-25,Not Specified,10,1925.83,0.09,Regular Air,359.83,207.48,0.99,Meg O'Connel,Joplin,64804,MO,Central,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,2012-07-28,2012,7,July,Q3,3,18.684411396644563,2012-07
143,928,2014-02-28,Low,21,1222.68,0.06,Express Air,300.97,59.98,3.99,Anthony O'Donnell,Overland Park,66212,Kansas,Central,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,2014-03-05,2014,2,February,Q1,5,24.61559852128112,2014-02
144,928,2014-02-28,Low,26,390.2,0.02,Express Air,45.0,14.58,7.4,Anthony O'Donnell,Overland Park,66212,Kansas,Central,Consumer,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.48,2014-03-02,2014,2,February,Q1,2,11.532547411583803,2014-02
145,929,2015-10-01,High,21,227.66,0.04,Regular Air,-100.16,10.97,6.5,Luke Foster,Chico,95928,California,West,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,2015-10-04,2015,10,October,Q4,3,-43.99543178423965,2015-10
146,929,2015-10-01,High,39,84.33,0.04,Regular Air,-64.29,2.08,2.56,Luke Foster,Chico,95928,California,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,2015-10-03,2015,10,October,Q4,2,-76.23621487015298,2015-10
147,930,2012-12-15,Critical,22,922.39,0.03,Express Air,-41.64,41.32,58.66,Phillina Ober,Winchester,22601,Virginia,South,Small Business,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76,2012-12-16,2012,12,December,Q4,1,-4.514359435813485,2012-12
148,930,2012-12-15,Critical,11,79.19,0.0,Regular Air,13.91,6.88,2.0,Phillina Ober,Winchester,22601,Virginia,South,Small Business,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,2012-12-15,2012,12,December,Q4,0,17.565349160247507,2012-12
149,933,2015-08-04,Not Specified,15,80.61,0.02,Regular Air,-4.715,5.28,2.99,Claudia Miner,Quincy,62301,Illinois,Central,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,2015-08-04,2015,8,August,Q3,0,-5.849150229500062,2015-08
150,960,2012-09-19,Medium,46,605.97,0.07,Regular Air,-22.72,13.73,6.85,Jim Kriz,Fairborn,45324,Ohio,East,Consumer,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,2012-09-20,2012,9,September,Q3,1,-3.7493605293991448,2012-09
151,962,2012-05-04,Low,33,4064.05,0.06,Regular Air,1408.1865,122.99,19.99,Mike Vittorini,Garden City,48135,Michigan,Central,Small Business,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Small Box,0.37,2012-05-06,2012,5,May,Q2,2,34.64983206407402,2012-05
152,962,2012-05-04,Low,47,3213.87,0.08,Delivery Truck,-1069.72,68.81,60.0,Mike Vittorini,Grand Rapids,49505,Michigan,Central,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,2012-05-06,2012,5,May,Q2,2,-33.284482570856945,2012-05
153,964,2014-05-18,Medium,50,315.02,0.02,Regular Air,95.1575,5.98,1.49,Stefania Perrino,Concord,03301,New Hampshire,East,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,2014-05-20,2014,5,May,Q2,2,30.206812265887883,2014-05
154,964,2014-05-18,Medium,4,40.02,0.02,Regular Air,-1.28,9.93,1.09,Stefania Perrino,New Bedford,02740,MA,East,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag,0.43,2014-05-20,2014,5,May,Q2,2,-3.1984007996001997,2014-05
155,965,2014-05-13,Low,42,11230.25,0.07,Delivery Truck,-679.0443660000002,280.98,35.67,Jas O'Carroll,Xenia,45385,Ohio,East,Corporate,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,2014-05-20,2014,5,May,Q2,7,-6.046565000779147,2014-05
156,967,2015-06-20,Medium,6,90.56,0.03,Regular Air,-37.584,13.99,7.51,Maureen Gastineau,Chula Vista,91911,California,West,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,2015-06-22,2015,6,June,Q2,2,-41.5017667844523,2015-06
157,967,2015-06-20,Medium,42,1634.9,0.01,Regular Air,502.42,37.74,2.9,Maureen Gastineau,Chula Vista,91911,California,West,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-150 Electric Pencil Sharpener,Small Pack,0.59,2015-06-21,2015,6,June,Q2,1,30.730931555446816,2015-06
158,967,2015-06-20,Medium,48,11278.18,0.01,Delivery Truck,1836.81,227.55,32.48,Maureen Gastineau,Chula Vista,91911,California,West,Consumer,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,2015-06-23,2015,6,June,Q2,3,16.286404366661998,2015-06
159,994,2012-04-18,Low,38,132.07,0.06,Regular Air,14.0,3.58,1.63,Kelly Lampkin,Garland,75043,Texas,Central,Corporate,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,0.36,2012-04-22,2012,4,April,Q2,4,10.600439161050957,2012-04
160,995,2014-05-29,Medium,46,1815.49,0.03,Regular Air,782.91,39.89,3.04,Neola Schneider,Joliet,60432,Illinois,Central,Home Office,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,0.53,2014-05-30,2014,5,May,Q2,1,43.12389492643859,2014-05
161,998,2012-11-24,Not Specified,16,248.26,0.07,Regular Air,93.8,15.74,1.39,Allen Rosenblatt,Alton,62002,Illinois,Central,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,2012-11-25,2012,11,November,Q4,1,37.78296946749376,2012-11
162,999,2013-09-03,Low,6,583.64,0.08,Regular Air,-179.5,95.43,19.99,Max Jones,Radnor,19087,Pennsylvania,East,Home Office,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Small Box,0.79,2013-09-10,2013,9,September,Q3,7,-30.75526009183743,2013-09
163,1027,2015-06-02,Medium,19,1406.15,0.04,Delivery Truck,-379.1,70.98,46.74,Hallie Redmond,Coos Bay,97420,Oregon,West,Home Office,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.56,2015-06-04,2015,6,June,Q2,2,-26.96013938768979,2015-06
164,1028,2012-01-05,High,6,165.75,0.03,Regular Air,-28.46,28.48,1.99,Matt Collins,Fort Dodge,50501,Iowa,Central,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2012-01-06,2012,1,January,Q1,1,-17.170437405731523,2012-01
165,1028,2012-01-05,High,11,2021.1470000000002,0.01,Regular Air,-60.39,205.99,5.99,Matt Collins,Fort Dodge,50501,Iowa,Central,Consumer,Technology,Telephones and Communication,3285,Small Box,0.59,2012-01-07,2012,1,January,Q1,2,-2.9879073615130416,2012-01
166,1031,2012-08-30,Medium,34,226.1,0.0,Regular Air,-52.21,6.37,5.19,Sanjit Jacobs,Hagerstown,21740,Maryland,East,Consumer,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,2012-09-01,2012,8,August,Q3,2,-23.09155241043786,2012-08
167,1057,2015-02-18,Critical,41,341.36,0.09,Regular Air,-52.48,8.46,3.62,Anthony Witt,Deer Park,77536,Texas,Central,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,2015-02-20,2015,2,February,Q1,2,-15.373798921959219,2015-02
168,1058,2013-04-24,Medium,3,469.438,0.07,Regular Air,-888.1619999999999,195.99,8.99,Jim Epp,Blacksburg,24060,Virginia,South,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,2013-04-25,2013,4,April,Q2,1,-189.19686944814862,2013-04
